RowID,Model,Caption Notes,annotator,video_path,Prompt,Question,Answer,Categorization-1,Categorization-2
86,Kling,,lzx,./Kling/17bDW4ZDtcaIZ_pfvHugn1imDyb7Yk5_k.mp4,A Spinning ball,Is the ball rotating or moving in a specific direction?,The ball is rotating but not moving in any specific direction in the video.,Physics,Physics - Motion
86,Kling,,lzx,./Kling/17bDW4ZDtcaIZ_pfvHugn1imDyb7Yk5_k.mp4,A Spinning ball,Does the ball move upward at any point in the video?,"Yes, the ball moves upward due to its rotation at one moment.",Physics,Physics - Motion
86,Lavie,,lzx,./Lavie/84.mp4,A Spinning ball,Does the appearance of the ball change throughout the video?,"Yes, the ball changes from frame to frame and is inconsistent.",Spatial-temporal consistency,Spatial-temporal Consistency - Temporal Dynamics
86,Lavie,,lzx,./Lavie/84.mp4,A Spinning ball,Is the ball in the video rotating and moving in a specific direction or remaining stationary?,The ball is rotating but remains stationary in one place throughout the video.,Spatial-temporal consistency,Spatial-temporal Consistency - Spatial Dynamics
86,Cogvid,,lzx,./CogVideo/84.mp4,A Spinning ball,Is the ball in the video transparent?,"No, it is a colorful, non-transparent ball.",Alignment,Alignment - Entity Properties
86,Cogvid,,lzx,./CogVideo/84.mp4,A Spinning ball,Is the ball rotating on a physical object or by itself in mid air?,The ball is rotating in mid air by itself.,Physics,Physics - Conservation
86,Cogvid,,lzx,./CogVideo/84.mp4,A Spinning ball,What is the ball doing in the video?,The ball is rotating.,Alignment,Physics - Motion
86,Cogvid,,lzx,./CogVideo/84.mp4,A Spinning ball,Is the ball rotating or moving in a specific direction?,The ball is rotating but not moving in any specific direction in the video.,Physics,Physics - Motion
86,Cogvid,,lzx,./CogVideo/84.mp4,A Spinning ball,Does the ball move upward at any point in the video?,"Yes, the ball moves upward due to its rotation at one moment.",Physics,Physics - Motion
88,Runawaygen2,,lzx,./Runawaygen2/1tJJ1Rt6ev1I3oZKslyi6ta2dsZLT1W23.mp4,a man is running when holding a water bottle,Is the man moving or stationary in the video while in a running position?,The man is stationary and not moving in the video.,Alignment,Spatial-temporal Consistency - Temporal Dynamics
88,Runawaygen2,,lzx,./Runawaygen2/1tJJ1Rt6ev1I3oZKslyi6ta2dsZLT1W23.mp4,a man is running when holding a water bottle,Is the man in the video causing the dust behind him?,"No, the man is stationary, so he is not causing the dust.",Physics,Spatial-temporal Consistency - Temporal Dynamics
88,Runawaygen2,,lzx,./Runawaygen2/1tJJ1Rt6ev1I3oZKslyi6ta2dsZLT1W23.mp4,a man is running when holding a water bottle,Does the water bottle in the man's hand move or shake in the video?,"No, the water bottle remains still throughout the video.",Spatial-temporal consistency,Spatial-temporal Consistency - Temporal Dynamics
88,Runawaygen2,,lzx,./Runawaygen2/1tJJ1Rt6ev1I3oZKslyi6ta2dsZLT1W23.mp4,a man is running when holding a water bottle,Are the man's hands moving in the video?,"No, his hands remain still throughout the video.",Alignment,Spatial-temporal Consistency - Spatial Dynamics
88,Runawaygen2,,lzx,./Runawaygen2/1tJJ1Rt6ev1I3oZKslyi6ta2dsZLT1W23.mp4,a man is running when holding a water bottle,Are the man's legs moving in the video?,"No, his legs remain still throughout the video.",Alignment,Spatial-temporal Consistency - Spatial Dynamics
88,Runawaygen2,,lzx,./Runawaygen2/1tJJ1Rt6ev1I3oZKslyi6ta2dsZLT1W23.mp4,a man is running when holding a water bottle,Is there a visible sweat mark on the man's shirt in the video?,"No, there is no visible sweat mark on the man's shirt.",Alignment,Alignment - Entity Properties
88,Runawaygen2,,lzx,./Runawaygen2/1tJJ1Rt6ev1I3oZKslyi6ta2dsZLT1W23.mp4,a man is running when holding a water bottle,Does the man's mouth move in the video?,"No, the man's mouth remains motionless throughout the video.",Spatial-temporal consistency,Spatial-temporal Consistency - Temporal Dynamics
88,Runawaygen2,,lzx,./Runawaygen2/1tJJ1Rt6ev1I3oZKslyi6ta2dsZLT1W23.mp4,a man is running when holding a water bottle,Is the camera angle in front of or behind the man?,In front.,Alignment,Spatial-temporal Consistency - Camera Dynamics
88,Runawaygen2,,lzx,./Runawaygen2/1tJJ1Rt6ev1I3oZKslyi6ta2dsZLT1W23.mp4,a man is running when holding a water bottle,Does the man drink water at any point in the video?,"No, the man never drinks water and remains stationary throughout the video.",Spatial-temporal consistency,Spatial-temporal Consistency - Temporal Dynamics
88,Veo2,,lzx,./Veo2/1XSmJq5Nkz-2Dc3Q9SEbi8BkTVSgCCNvn.mp4,a man is running when holding a water bottle,Can you see the man's legs moving in the video?,"No, I can only see the man's upper body in the video.",Alignment,Spatial-temporal Consistency - Camera Dynamics
88,Veo2,,lzx,./Veo2/1XSmJq5Nkz-2Dc3Q9SEbi8BkTVSgCCNvn.mp4,a man is running when holding a water bottle,Is the water bottle the man is holding empty or filled?,The water bottle appears empty as there are no visible water drops or shaking observed in the video.,Alignment,Spatial-temporal Consistency - Temporal Dynamics
88,Veo2,,lzx,./Veo2/1XSmJq5Nkz-2Dc3Q9SEbi8BkTVSgCCNvn.mp4,a man is running when holding a water bottle,What is the man's hair color?,Black,Alignment,Alignment - Entity Properties
88,Veo2,,lzx,./Veo2/1XSmJq5Nkz-2Dc3Q9SEbi8BkTVSgCCNvn.mp4,a man is running when holding a water bottle,Does the man drink water at any point in the video?,"No, he only holds the water bottle and runs.",Spatial-temporal consistency,Spatial-temporal Consistency - Temporal Dynamics
88,Sora,,lzx,./Sora/1Ag3pydYodp3BoVlurwmObvPO5694q9l2.mp4,a man is running when holding a water bottle,How many people appear in the video?,There are three people in total in the video.,Alignment,Alignment - Entity Counting
88,Sora,,lzx,./Sora/1Ag3pydYodp3BoVlurwmObvPO5694q9l2.mp4,a man is running when holding a water bottle,Are the legs of the man in the blue shirt visible in the video?,"No, only his upper body is visible; his legs are not in motion.",Alignment,Spatial-temporal Consistency - Camera Dynamics
88,Sora,,lzx,./Sora/1Ag3pydYodp3BoVlurwmObvPO5694q9l2.mp4,a man is running when holding a water bottle,How does the man in the blue shirt drink from the water bottle while running?,The man appears to drink using his nose.,Common sense reasoning,Spatial-temporal Consistency - Temporal Dynamics
88,Sora,,lzx,./Sora/1Ag3pydYodp3BoVlurwmObvPO5694q9l2.mp4,a man is running when holding a water bottle,Is a man in a white shirt running in the video?,"Yes, a man in a white shirt is running ahead of another in a blue shirt in the video.",Alignment,Spatial-temporal Consistency - Spatial Dynamics
88,Sora,,lzx,./Sora/1Ag3pydYodp3BoVlurwmObvPO5694q9l2.mp4,a man is running when holding a water bottle,"In the video, is the man in the blue shirt running in front of the man in the white shirt?","No, the man in the blue shirt is running behind the man in the white shirt.",Alignment,Alignment - Spatial Relationships
88,Sora,,lzx,./Sora/1Ag3pydYodp3BoVlurwmObvPO5694q9l2.mp4,a man is running when holding a water bottle,"In the video, is the man in the white shirt running behind the man in the blue shirt?","No, the man in the white shirt is running in front of the man in the blue shirt.",Alignment,Spatial-temporal Consistency - Spatial Dynamics
88,Kling,,lzx,./Kling/1xYCoqWacK6ABe2q-32_z5fHVmYLF12U4.mp4,a man is running when holding a water bottle,Is a man in a blue shirt running in the video?,"No, a man in a grey shirt is running, not a blue one.",Alignment,Alignment - Entity Properties
88,Kling,,lzx,./Kling/1xYCoqWacK6ABe2q-32_z5fHVmYLF12U4.mp4,a man is running when holding a water bottle,"What is the running man wearing in the video, long pants or shorts?",long pants,Alignment,Alignment - Entity Properties
88,Kling,,lzx,./Kling/1xYCoqWacK6ABe2q-32_z5fHVmYLF12U4.mp4,a man is running when holding a water bottle,The man is running and holding a waterbottle. Tell me whether you can see his head and face in the video?,"No, the video only shows the man's legs and part of the upper body.",Alignment,Spatial-temporal Consistency - Camera Dynamics
88,Kling,,lzx,./Kling/1xYCoqWacK6ABe2q-32_z5fHVmYLF12U4.mp4,a man is running when holding a water bottle,Is the camera angle in front of or behind the man?,Behind,Alignment,Spatial-temporal Consistency - Camera Dynamics
88,Kling,,lzx,./Kling/1xYCoqWacK6ABe2q-32_z5fHVmYLF12U4.mp4,a man is running when holding a water bottle,Is the running man visibly breathing heavily in the video?,"No, his head is not visible.",Alignment,Spatial-temporal Consistency - Temporal Dynamics
88,Cogvid,,lzx,./CogVideo/86.mp4,a man is running when holding a water bottle,Does the running man's face remain the same throughout the video?,"No, the man's face changes between different people in the video.",Spatial-temporal consistency,Spatial-temporal Consistency - Temporal Dynamics
88,Cogvid,,lzx,./CogVideo/86.mp4,a man is running when holding a water bottle,Are the legs of the man in the blue shirt visible in motion in the video?,"No, only his upper body is visible; his legs are not in motion.",Alignment,Spatial-temporal Consistency - Camera Dynamics
89,Runawaygen2,,lzx,./Runawaygen2/15yx8WHt8HnbeuBynXar6h2QPA6wdPtoQ.mp4,"A young male athlete playing basketball on an outdoor court, performing impressive dribbling and slam dunks. The scene is dynamic, with a cinematic slow-motion effect capturing the ball spinning in the air. The player wears a stylish sports outfit, and the background features a cheering crowd under bright stadium lights.",Does the basketball player in the video have more than two legs?,"Yes, the basketball player in the video appears to have more than two legs.",Alignment,Spatial-temporal Consistency - Temporal Dynamics
89,Runawaygen2,,lzx,./Runawaygen2/15yx8WHt8HnbeuBynXar6h2QPA6wdPtoQ.mp4,"A young male athlete playing basketball on an outdoor court, performing impressive dribbling and slam dunks. The scene is dynamic, with a cinematic slow-motion effect capturing the ball spinning in the air. The player wears a stylish sports outfit, and the background features a cheering crowd under bright stadium lights.",How many distinct basketballs appear in the video?,Two distinct basketballs appear throughout the video.,Alignment,Alignment - Entity Counting
89,Runawaygen2,,lzx,./Runawaygen2/15yx8WHt8HnbeuBynXar6h2QPA6wdPtoQ.mp4,"A young male athlete playing basketball on an outdoor court, performing impressive dribbling and slam dunks. The scene is dynamic, with a cinematic slow-motion effect capturing the ball spinning in the air. The player wears a stylish sports outfit, and the background features a cheering crowd under bright stadium lights.",Is the player in the video just holding or dribbling the basketball?,The player is just holding the basketball throughout the video.,Alignment,Spatial-temporal Consistency - Temporal Dynamics
89,Runawaygen2,,lzx,./Runawaygen2/15yx8WHt8HnbeuBynXar6h2QPA6wdPtoQ.mp4,"A young male athlete playing basketball on an outdoor court, performing impressive dribbling and slam dunks. The scene is dynamic, with a cinematic slow-motion effect capturing the ball spinning in the air. The player wears a stylish sports outfit, and the background features a cheering crowd under bright stadium lights.",Did the basketball player shoot the ball into the hoop?,"No, the player is just holding the basketball.",Alignment,Spatial-temporal Consistency - Temporal Dynamics
89,Runawaygen2,,lzx,./Runawaygen2/15yx8WHt8HnbeuBynXar6h2QPA6wdPtoQ.mp4,"A young male athlete playing basketball on an outdoor court, performing impressive dribbling and slam dunks. The scene is dynamic, with a cinematic slow-motion effect capturing the ball spinning in the air. The player wears a stylish sports outfit, and the background features a cheering crowd under bright stadium lights.",Is the basketball hoop mounted directly on the backboard or does it extend outward?,It extends outward with some distance from the backboard.,Alignment,Common Sense - Knowledge
90,Veo2,,lzx,./Veo2/1fyRuLBUXgLLsLBWf24Qda8er_QxBgNNa.mp4,"A young male athlete playing basketball on an outdoor court, performing impressive dribbling and slam dunks. The scene is dynamic, with a cinematic slow-motion effect capturing the ball spinning in the air. The player wears a stylish sports outfit, and the background features a cheering crowd under bright stadium lights.",Does the basketball touch the ground in the video?,"No, the basketball never touches the ground",Spatial-temporal consistency,Spatial-temporal Consistency - Temporal Dynamics
90,Veo2,,lzx,./Veo2/1fyRuLBUXgLLsLBWf24Qda8er_QxBgNNa.mp4,"A young male athlete playing basketball on an outdoor court, performing impressive dribbling and slam dunks. The scene is dynamic, with a cinematic slow-motion effect capturing the ball spinning in the air. The player wears a stylish sports outfit, and the background features a cheering crowd under bright stadium lights.",Does the man's basketball jersey have a number on the front?,"No, the front of his jersey is blank.",Alignment,Alignment - Entity Properties
